age,overall,potential,wage_eur,international_reputation,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,preferred_foot,value_eur,years_on_contract,position_ATT,position_DEF,position_GK,position_MID,attack_work_rate_High,attack_work_rate_Low,attack_work_rate_Medium,defense_work_rate_High,defense_work_rate_Low,defense_work_rate_Medium
30,78,78,29000.0,1,3,3,59.0,75.0,75.0,75.0,73.0,80.0,1,16.41820031748273,2.0,False,False,False,True,True,False,False,False,False,True
30,78,78,42000.0,2,3,2,70.0,29.0,52.0,58.0,79.0,83.0,1,16.257857680289998,2.0,False,True,False,False,False,False,True,True,False,False
28,78,78,21000.0,1,3,3,79.0,60.0,72.0,75.0,73.0,82.0,1,16.341239282272525,2.0,False,True,False,False,True,False,False,True,False,False
27,78,78,13000.0,2,3,3,76.0,63.0,77.0,77.0,71.0,79.0,1,16.52356082573315,1.0,False,False,False,True,False,False,True,True,False,False
27,78,79,95000.0,2,5,4,69.0,73.0,77.0,78.0,57.0,72.0,1,16.588099342704055,1.0,False,False,False,True,False,True,False,False,True,False
32,78,78,42000.0,3,3,2,73.0,40.0,58.0,60.0,80.0,81.0,1,16.012735246411598,0.0,False,True,False,False,False,False,True,True,False,False
29,78,78,53000.0,2,3,2,41.0,44.0,62.0,65.0,80.0,81.0,1,16.300417291085605,1.0,False,False,False,True,False,True,False,True,False,False
27,78,78,87000.0,2,4,4,67.0,72.0,78.0,79.0,63.0,66.0,1,16.52356082573315,0.0,False,False,False,True,False,False,True,False,False,True
31,78,78,50000.0,2,4,3,76.0,76.0,76.0,77.0,41.0,72.0,1,16.257857680289998,0.0,False,False,False,True,False,False,True,False,False,True
29,78,79,56000.0,1,3,2,46.0,51.0,62.0,64.0,79.0,78.0,1,16.380459992348886,3.0,False,True,False,False,False,False,True,True,False,False
28,78,78,29000.0,1,5,4,47.0,78.0,79.0,75.0,59.0,73.0,1,16.454567959008102,3.0,False,False,False,True,True,False,False,False,False,True
28,78,78,48000.0,2,4,3,74.0,62.0,74.0,74.0,74.0,79.0,1,16.341239282272525,0.0,False,True,False,False,False,False,True,False,False,True
29,78,78,77000.0,1,4,3,68.0,64.0,73.0,75.0,75.0,76.0,1,16.341239282272525,2.0,False,True,False,False,True,False,False,False,False,True
28,78,78,58000.0,3,4,4,85.0,74.0,76.0,82.0,55.0,59.0,1,16.454567959008102,3.0,False,False,False,True,False,False,True,False,False,True
28,78,79,83000.0,2,4,2,32.0,48.0,62.0,49.0,79.0,82.0,1,16.41820031748273,2.0,False,True,False,False,False,False,True,False,False,True
29,78,78,35000.0,2,2,3,74.0,43.0,73.0,73.0,72.0,79.0,1,16.341239282272525,1.0,False,True,False,False,True,False,False,False,False,True
26,78,81,69000.0,3,2,3,83.0,51.0,69.0,77.0,73.0,65.0,1,16.648723960844016,0.0,False,True,False,False,True,False,False,False,True,False
33,78,78,28000.0,1,3,3,73.0,69.0,73.0,74.0,76.0,77.0,1,15.830413711839864,0.0,False,True,False,False,True,False,False,False,False,True
28,78,79,56000.0,2,3,2,59.0,39.0,59.0,64.0,80.0,76.0,0,16.41820031748273,0.0,False,True,False,False,False,False,True,True,False,False
30,78,78,54000.0,2,3,3,80.0,49.0,73.0,79.0,71.0,64.0,0,16.300417291085605,3.0,False,True,False,False,True,False,False,False,False,True
27,78,79,26000.0,2,3,3,74.0,71.0,81.0,80.0,61.0,56.0,1,16.588099342704055,1.0,False,False,False,True,False,False,True,False,False,True
27,78,78,59000.0,2,2,4,74.0,68.0,74.0,86.0,38.0,59.0,1,16.52356082573315,0.0,False,False,False,True,True,False,False,False,False,True
27,78,78,82000.0,2,3,3,73.0,78.0,67.0,73.0,42.0,77.0,0,16.52356082573315,4.0,True,False,False,False,True,False,False,True,False,False
27,78,78,33000.0,1,5,4,68.0,74.0,77.0,78.0,55.0,61.0,1,16.52356082573315,3.0,False,False,False,True,False,False,True,False,False,True
32,78,78,30000.0,1,4,3,67.0,78.0,79.0,76.0,65.0,72.0,1,16.213405921671733,1.0,False,False,False,True,False,False,True,False,False,True
29,78,78,25000.0,2,4,3,40.0,60.0,75.0,68.0,74.0,84.0,1,16.300417291085605,1.0,False,False,False,True,False,False,True,False,False,True
26,78,82,47000.0,2,3,3,55.0,71.0,76.0,75.0,75.0,78.0,1,16.677711496036597,2.0,False,False,False,True,False,False,True,False,False,True
31,78,78,69000.0,1,3,3,58.0,56.0,69.0,70.0,79.0,77.0,0,16.066802461833923,0.0,False,True,False,False,False,False,True,True,False,False
31,78,78,28000.0,2,4,3,59.0,60.0,75.0,75.0,76.0,75.0,0,16.118095750958314,1.0,False,False,False,True,False,False,True,False,False,True
28,78,78,27000.0,1,3,3,82.0,61.0,68.0,75.0,76.0,80.0,1,16.341239282272525,2.0,False,True,False,False,True,False,False,True,False,False
26,78,81,95000.0,3,3,2,76.0,53.0,70.0,71.0,80.0,75.0,0,16.61887099947687,3.0,False,True,False,False,False,False,True,True,False,False
29,78,78,30000.0,2,4,3,74.0,75.0,78.0,80.0,51.0,63.0,1,16.454567959008102,1.0,False,False,False,True,True,False,False,False,False,True
28,78,78,23000.0,2,4,3,79.0,77.0,55.0,73.0,27.0,80.0,1,16.489659276356317,1.0,True,False,False,False,True,False,False,False,False,True
29,78,78,47000.0,2,3,4,71.0,69.0,81.0,80.0,28.0,55.0,0,16.454567959008102,2.0,False,False,False,True,False,False,True,False,True,False
29,78,78,61000.0,2,3,3,79.0,75.0,74.0,80.0,48.0,65.0,0,16.454567959008102,1.0,False,False,False,True,True,False,False,False,False,True
29,78,78,64000.0,2,3,3,63.0,66.0,73.0,71.0,76.0,80.0,0,16.300417291085605,0.0,False,True,False,False,True,False,False,False,False,True
26,78,79,85000.0,2,2,3,80.0,63.0,70.0,78.0,75.0,63.0,0,16.52356082573315,0.0,False,True,False,False,True,False,False,False,False,True
26,78,81,58000.0,2,3,3,70.0,73.0,75.0,78.0,71.0,80.0,0,16.61887099947687,3.0,False,False,False,True,True,False,False,True,False,False
28,78,78,11000.0,2,4,4,66.0,70.0,80.0,79.0,39.0,64.0,0,16.454567959008102,2.0,False,False,False,True,True,False,False,False,False,True
24,78,82,57000.0,2,3,3,78.0,77.0,63.0,73.0,30.0,82.0,1,16.835935492889124,1.0,True,False,False,False,False,False,True,False,True,False
28,78,78,1000.0,2,4,4,72.0,75.0,80.0,80.0,59.0,68.0,1,16.454567959008102,1.0,False,False,False,True,False,False,True,True,False,False
28,78,78,15000.0,1,4,4,74.0,67.0,75.0,78.0,70.0,69.0,1,16.341239282272525,4.0,False,True,False,False,True,False,False,False,False,True
28,78,80,61000.0,2,2,3,72.0,44.0,67.0,66.0,78.0,81.0,0,16.454567959008102,2.0,False,True,False,False,False,False,True,False,False,True
27,78,80,51000.0,1,3,4,76.0,64.0,74.0,77.0,76.0,72.0,1,16.52356082573315,2.0,False,False,False,True,True,False,False,True,False,False
25,78,82,43000.0,2,4,2,67.0,27.0,55.0,57.0,79.0,81.0,1,16.677711496036597,1.0,False,True,False,False,False,False,True,False,False,True
29,78,78,27000.0,1,3,3,78.0,76.0,72.0,77.0,44.0,75.0,1,16.454567959008102,2.0,False,False,False,True,True,False,False,True,False,False
29,78,78,57000.0,2,3,3,72.0,67.0,76.0,77.0,74.0,75.0,1,16.300417291085605,1.0,False,False,False,True,False,False,True,True,False,False
25,78,81,79000.0,1,2,4,96.0,66.0,67.0,86.0,38.0,81.0,1,16.733281344102608,1.0,True,False,False,False,True,False,False,False,True,False
30,78,78,18000.0,1,3,3,86.0,61.0,71.0,78.0,70.0,78.0,0,16.300417291085605,1.0,False,True,False,False,True,False,False,False,False,True
25,78,80,46000.0,1,2,3,75.0,70.0,76.0,80.0,31.0,62.0,0,16.677711496036597,3.0,False,False,False,True,True,False,False,False,False,True
27,78,79,47000.0,2,3,3,70.0,74.0,79.0,77.0,66.0,73.0,1,16.588099342704055,1.0,False,False,False,True,True,False,False,True,False,False
32,78,78,18000.0,1,3,2,51.0,52.0,54.0,54.0,79.0,84.0,1,16.012735246411598,0.0,False,True,False,False,False,False,True,True,False,False
28,78,78,56000.0,2,3,3,63.0,78.0,58.0,74.0,30.0,75.0,1,16.489659276356317,2.0,True,False,False,False,True,False,False,False,False,True
27,78,78,95000.0,1,4,4,77.0,73.0,72.0,80.0,58.0,67.0,1,16.52356082573315,1.0,True,False,False,False,True,False,False,True,False,False
31,78,78,29000.0,1,3,3,41.0,69.0,71.0,74.0,78.0,83.0,1,16.257857680289998,0.0,False,False,False,True,False,True,False,True,False,False
26,78,80,32000.0,2,4,3,76.0,71.0,72.0,78.0,72.0,79.0,1,16.677711496036597,2.0,False,False,False,True,True,False,False,True,False,False
26,78,79,55000.0,3,4,3,72.0,59.0,75.0,73.0,76.0,74.0,1,16.52356082573315,2.0,False,True,False,False,True,False,False,False,False,True
28,78,78,25000.0,1,3,3,88.0,60.0,71.0,77.0,71.0,64.0,0,16.341239282272525,2.0,False,True,False,False,True,False,False,False,False,True
30,78,78,16000.0,1,3,3,70.0,59.0,69.0,72.0,77.0,79.0,0,16.300417291085605,2.0,False,True,False,False,False,False,True,False,False,True
27,78,81,51000.0,1,2,2,67.0,38.0,63.0,60.0,78.0,79.0,1,16.588099342704055,0.0,False,True,False,False,True,False,False,False,False,True
27,78,79,29000.0,2,3,3,60.0,78.0,60.0,70.0,26.0,81.0,0,16.61887099947687,2.0,True,False,False,False,False,False,True,False,False,True
26,78,80,43000.0,2,2,3,60.0,62.0,71.0,74.0,76.0,74.0,1,16.5563506464056,3.0,False,False,False,True,False,False,True,False,False,True
29,78,78,88000.0,2,3,3,65.0,71.0,75.0,77.0,76.0,73.0,1,16.41820031748273,0.0,False,False,False,True,True,False,False,False,False,True
25,78,81,32000.0,1,3,3,81.0,77.0,72.0,78.0,44.0,76.0,1,16.759949589762293,3.0,True,False,False,False,True,False,False,True,False,False
25,78,83,67000.0,2,4,3,85.0,75.0,68.0,75.0,46.0,71.0,1,16.860033043306743,3.0,True,False,False,False,True,False,False,True,False,False
26,78,79,13000.0,1,3,3,77.0,71.0,74.0,74.0,74.0,72.0,0,16.52356082573315,3.0,False,True,False,False,True,False,False,False,False,True
25,78,80,29000.0,1,3,2,64.0,41.0,57.0,53.0,81.0,76.0,1,16.5563506464056,0.0,False,True,False,False,False,False,True,False,False,True
26,78,79,51000.0,2,3,3,87.0,64.0,74.0,77.0,76.0,78.0,1,16.61887099947687,3.0,False,False,False,True,False,False,True,False,False,True
29,78,78,58000.0,1,3,3,82.0,69.0,77.0,78.0,52.0,65.0,0,16.454567959008102,1.0,False,False,False,True,True,False,False,False,False,True
33,78,78,28000.0,1,4,4,81.0,74.0,72.0,82.0,45.0,49.0,0,16.012735246411598,-1.0,False,False,False,True,True,False,False,False,False,True
26,78,81,48000.0,2,4,4,64.0,75.0,75.0,77.0,67.0,76.0,1,16.705882371415992,3.0,False,False,False,True,True,False,False,False,False,True
28,78,78,68000.0,2,4,3,85.0,78.0,71.0,77.0,25.0,70.0,1,16.454567959008102,2.0,True,False,False,False,True,False,False,False,True,False
25,78,81,20000.0,1,3,4,90.0,76.0,74.0,79.0,49.0,73.0,1,16.733281344102608,0.0,True,False,False,False,True,False,False,False,False,True
24,78,83,57000.0,1,3,4,76.0,74.0,73.0,79.0,44.0,65.0,0,16.860033043306743,3.0,False,False,False,True,True,False,False,False,False,True
24,78,83,31000.0,2,3,2,59.0,39.0,60.0,62.0,79.0,82.0,1,16.759949589762293,1.0,False,True,False,False,False,False,True,True,False,False
27,78,81,28000.0,1,3,2,53.0,37.0,64.0,64.0,78.0,75.0,1,16.588099342704055,4.0,False,True,False,False,False,False,True,False,False,True
26,78,79,24000.0,1,4,2,54.0,56.0,66.0,66.0,80.0,77.0,1,16.52356082573315,2.0,False,False,False,True,False,False,True,True,False,False
25,78,82,62000.0,2,3,3,74.0,39.0,71.0,76.0,78.0,77.0,0,16.677711496036597,2.0,False,True,False,False,False,False,True,False,False,True
24,78,82,83000.0,1,3,4,74.0,80.0,70.0,77.0,38.0,71.0,0,16.835935492889124,2.0,True,False,False,False,False,False,True,False,False,True
25,78,81,79000.0,1,4,4,90.0,65.0,71.0,85.0,33.0,50.0,1,16.733281344102608,2.0,True,False,False,False,True,False,False,False,False,True
24,78,82,23000.0,2,4,4,74.0,70.0,74.0,81.0,68.0,73.0,1,16.811242881518265,1.0,False,False,False,True,True,False,False,False,False,True
26,78,79,50000.0,3,3,5,93.0,71.0,70.0,83.0,51.0,61.0,1,16.61887099947687,2.0,False,False,False,True,True,False,False,True,False,False
23,78,83,50000.0,2,3,3,81.0,63.0,68.0,73.0,72.0,66.0,1,16.811242881518265,3.0,False,True,False,False,True,False,False,True,False,False
24,78,83,61000.0,2,4,4,73.0,62.0,79.0,80.0,75.0,76.0,1,16.860033043306743,2.0,False,False,False,True,False,False,True,False,False,True
23,78,84,50000.0,2,3,2,77.0,39.0,62.0,71.0,79.0,75.0,1,16.811242881518265,4.0,False,True,False,False,False,False,True,False,False,True
26,78,79,17000.0,1,3,4,81.0,75.0,75.0,80.0,43.0,67.0,0,16.61887099947687,3.0,True,False,False,False,True,False,False,False,False,True
25,78,81,35000.0,2,3,3,69.0,60.0,77.0,78.0,72.0,66.0,1,16.733281344102608,0.0,False,False,False,True,False,False,True,False,False,True
24,78,81,31000.0,2,3,3,77.0,50.0,67.0,73.0,76.0,72.0,1,16.705882371415992,3.0,False,True,False,False,True,False,False,True,False,False
21,78,78,20000.0,1,5,3,79.0,67.0,71.0,71.0,74.0,78.0,0,16.52356082573315,2.0,False,True,False,False,True,False,False,True,False,False
33,78,78,37000.0,1,3,2,92.0,56.0,68.0,73.0,72.0,69.0,1,15.830413711839864,2.0,False,True,False,False,True,False,False,True,False,False
21,78,78,20000.0,1,3,2,68.0,48.0,60.0,54.0,79.0,75.0,0,16.489659276356317,2.0,False,True,False,False,False,False,True,False,False,True
25,78,78,35000.0,1,3,2,58.0,29.0,63.0,58.0,77.0,84.0,1,16.41820031748273,2.0,False,True,False,False,False,True,False,True,False,False
21,78,78,13000.0,1,3,4,78.0,71.0,71.0,76.0,74.0,74.0,1,16.52356082573315,2.0,False,True,False,False,False,False,True,False,False,True
29,78,78,45000.0,1,3,4,81.0,72.0,81.0,80.0,23.0,50.0,0,16.454567959008102,2.0,True,False,False,False,True,False,False,False,True,False
25,78,78,38000.0,1,4,3,83.0,69.0,75.0,78.0,42.0,68.0,1,16.5563506464056,2.0,False,False,False,True,False,False,True,False,False,True
21,78,78,30000.0,1,3,2,83.0,72.0,75.0,78.0,52.0,48.0,1,16.61887099947687,2.0,False,False,False,True,False,False,True,False,False,True
33,78,78,43000.0,1,1,2,73.0,80.0,63.0,74.0,39.0,76.0,1,16.012735246411598,2.0,True,False,False,False,False,False,True,False,False,True
21,78,78,14000.0,1,3,2,73.0,82.0,62.0,70.0,31.0,75.0,1,16.648723960844016,2.0,True,False,False,False,True,False,False,True,False,False
21,78,78,33000.0,1,4,4,78.0,69.0,77.0,79.0,45.0,54.0,0,16.61887099947687,2.0,True,False,False,False,True,False,False,False,True,False
24,78,84,23000.0,1,3,3,86.0,53.0,70.0,74.0,73.0,81.0,1,16.860033043306743,4.0,False,True,False,False,True,False,False,False,False,True
23,78,86,49000.0,2,3,3,70.0,78.0,62.0,72.0,31.0,70.0,1,17.265498135541893,4.0,True,False,False,False,False,False,True,False,False,True
21,78,86,30000.0,1,5,4,78.0,69.0,76.0,82.0,30.0,50.0,1,17.265498135541893,1.0,False,False,False,True,True,False,False,False,False,True
24,78,82,36000.0,1,4,4,67.0,76.0,79.0,80.0,47.0,72.0,0,16.835935492889124,2.0,True,False,False,False,False,False,True,False,False,True
24,78,84,66000.0,1,3,4,83.0,71.0,72.0,79.0,42.0,68.0,0,16.906553056777135,2.0,False,False,False,True,True,False,False,True,False,False
28,78,79,29000.0,2,4,3,66.0,61.0,70.0,75.0,78.0,73.0,1,16.41820031748273,2.0,False,False,False,True,False,False,True,True,False,False
24,78,83,26000.0,1,3,2,66.0,25.0,52.0,56.0,80.0,74.0,1,16.759949589762293,0.0,False,True,False,False,False,False,True,False,False,True
23,78,84,90000.0,1,3,3,63.0,70.0,73.0,75.0,77.0,74.0,1,16.906553056777135,0.0,False,False,False,True,True,False,False,False,False,True
26,78,82,24000.0,1,3,2,56.0,35.0,58.0,54.0,80.0,78.0,1,16.677711496036597,1.0,False,True,False,False,False,False,True,False,False,True
23,78,86,53000.0,1,2,4,94.0,76.0,67.0,80.0,22.0,67.0,1,17.249497794707484,2.0,True,False,False,False,True,False,False,False,False,True
27,78,79,34000.0,1,3,3,77.0,54.0,65.0,73.0,76.0,78.0,0,16.52356082573315,0.0,False,True,False,False,False,False,True,True,False,False
24,78,85,44000.0,1,4,3,73.0,29.0,61.0,68.0,80.0,72.0,1,17.073607134447293,0.0,False,True,False,False,False,False,True,True,False,False
26,78,81,33000.0,1,3,4,66.0,76.0,77.0,78.0,62.0,72.0,0,16.733281344102608,2.0,True,False,False,False,False,False,True,False,False,True
22,78,86,73000.0,2,2,3,71.0,34.0,57.0,67.0,80.0,76.0,1,17.19990085520835,4.0,False,True,False,False,False,False,True,True,False,False
21,78,87,38000.0,2,3,3,83.0,74.0,71.0,80.0,61.0,82.0,0,17.265498135541893,2.0,False,False,False,True,True,False,False,False,False,True
23,78,83,58000.0,2,2,3,70.0,72.0,76.0,80.0,68.0,70.0,1,16.860033043306743,3.0,False,False,False,True,True,False,False,False,False,True
22,78,84,42000.0,1,3,2,59.0,34.0,61.0,52.0,80.0,80.0,0,16.835935492889124,0.0,False,True,False,False,False,False,True,True,False,False
21,78,85,62000.0,1,4,4,87.0,74.0,69.0,81.0,31.0,59.0,0,17.1654146803266,3.0,True,False,False,False,True,False,False,False,False,True
22,78,85,27000.0,1,3,4,82.0,74.0,72.0,82.0,51.0,67.0,1,17.1654146803266,2.0,True,False,False,False,True,False,False,False,False,True
24,78,85,42000.0,2,2,3,70.0,70.0,74.0,78.0,67.0,72.0,0,17.147715103853763,3.0,False,False,False,True,False,False,True,False,False,True
22,78,85,68000.0,1,3,3,70.0,56.0,74.0,77.0,72.0,80.0,1,17.11134746100564,4.0,False,False,False,True,False,False,True,False,False,True
24,78,84,17000.0,1,4,4,84.0,75.0,77.0,81.0,69.0,67.0,1,16.906553056777135,0.0,False,False,False,True,True,False,False,True,False,False
21,78,85,29000.0,2,3,4,79.0,80.0,75.0,79.0,44.0,70.0,1,17.182806422433504,2.0,True,False,False,False,True,False,False,False,False,True
24,78,82,59000.0,2,3,3,81.0,64.0,71.0,72.0,75.0,76.0,0,16.733281344102608,3.0,False,True,False,False,False,False,True,False,False,True
21,78,84,27000.0,2,3,3,80.0,72.0,73.0,80.0,44.0,56.0,1,16.929025911619092,3.0,False,False,False,True,False,False,True,False,False,True
26,78,82,24000.0,1,3,3,72.0,70.0,76.0,74.0,74.0,75.0,1,16.677711496036597,2.0,False,False,False,True,True,False,False,True,False,False
34,78,78,1000.0,1,4,3,79.0,79.0,60.0,77.0,27.0,68.0,1,15.76142084987672,-1.0,True,False,False,False,True,False,False,False,False,True
24,78,84,26000.0,1,4,4,83.0,70.0,74.0,81.0,37.0,59.0,1,16.906553056777135,3.0,False,False,False,True,False,False,True,False,False,True
21,78,86,31000.0,2,5,3,85.0,76.0,71.0,78.0,25.0,70.0,1,17.281246492014,3.0,True,False,False,False,True,False,False,True,False,False
23,78,86,15000.0,1,4,4,86.0,76.0,73.0,80.0,38.0,69.0,1,17.249497794707484,1.0,True,False,False,False,True,False,False,False,False,True
23,78,85,31000.0,1,4,3,66.0,75.0,75.0,74.0,78.0,81.0,1,17.147715103853763,2.0,False,False,False,True,False,False,True,False,False,True
23,78,85,19000.0,1,4,4,83.0,76.0,68.0,80.0,45.0,73.0,1,17.147715103853763,3.0,False,False,False,True,True,False,False,True,False,False
22,78,83,43000.0,2,3,3,71.0,67.0,74.0,77.0,74.0,78.0,1,16.88356353960952,2.0,False,False,False,True,False,False,True,True,False,False
19,78,90,11000.0,1,4,4,77.0,74.0,77.0,82.0,68.0,71.0,1,17.312018149733785,1.0,False,False,False,True,False,False,True,False,False,True
19,78,89,56000.0,1,5,3,84.0,78.0,73.0,79.0,39.0,68.0,0,17.233237274364523,3.0,False,False,False,True,True,False,False,False,False,True
21,78,85,43000.0,2,3,3,75.0,78.0,58.0,73.0,28.0,76.0,0,17.182806422433504,1.0,True,False,False,False,False,False,True,False,False,True
21,78,86,44000.0,2,3,3,73.0,58.0,72.0,81.0,72.0,69.0,1,17.265498135541893,1.0,False,False,False,True,True,False,False,True,False,False
25,78,83,23000.0,1,2,3,78.0,52.0,63.0,74.0,75.0,68.0,0,16.759949589762293,3.0,False,True,False,False,True,False,False,False,False,True
18,78,89,44000.0,3,3,4,72.0,65.0,76.0,80.0,75.0,77.0,0,17.19990085520835,5.0,False,False,False,True,True,False,False,True,False,False
20,78,86,57000.0,1,3,2,74.0,37.0,55.0,64.0,80.0,78.0,1,17.182806422433504,3.0,False,True,False,False,False,False,True,False,False,True
19,78,88,8000.0,1,4,3,85.0,57.0,68.0,74.0,74.0,72.0,0,17.182806422433504,0.0,False,True,False,False,True,False,False,False,False,True
18,78,89,18000.0,2,4,4,72.0,68.0,76.0,83.0,51.0,59.0,1,17.19990085520835,4.0,False,False,False,True,True,False,False,False,False,True
37,77,77,10000.0,3,4,5,72.0,71.0,78.0,84.0,24.0,60.0,1,15.039286283703994,0.0,True,False,False,False,True,False,False,False,True,False
36,77,77,23000.0,3,4,3,53.0,79.0,71.0,74.0,44.0,69.0,1,15.096444681204078,1.0,True,False,False,False,True,False,False,False,True,False
39,77,77,19000.0,1,4,3,36.0,81.0,67.0,68.0,41.0,70.0,1,15.096444681204078,0.0,True,False,False,False,False,False,True,False,False,True
35,77,77,11000.0,3,4,3,41.0,63.0,78.0,77.0,75.0,64.0,1,14.914123179965662,0.0,False,False,False,True,False,False,True,False,False,True
34,77,77,48000.0,2,3,3,61.0,64.0,65.0,68.0,82.0,73.0,0,15.039286283703994,0.0,False,True,False,False,False,False,True,True,False,False
31,77,77,10000.0,3,4,3,71.0,66.0,79.0,77.0,70.0,72.0,1,15.955576839107596,-1.0,False,False,False,True,True,False,False,True,False,False
35,77,77,7000.0,2,4,3,53.0,76.0,78.0,78.0,44.0,67.0,1,15.274125813221904,-1.0,False,False,False,True,True,False,False,False,False,True
33,77,77,1000.0,3,2,2,63.0,53.0,53.0,60.0,78.0,80.0,1,15.424948670398354,1.0,False,True,False,False,False,True,False,True,False,False
33,77,77,43000.0,1,3,2,57.0,49.0,64.0,63.0,79.0,71.0,0,15.424948670398354,4.0,False,True,False,False,False,False,True,False,False,True
